17
858 1996
695 105 841
115 199 771
273 788 987
696 394 737
390 793 853
626 527 977
484 656 680
253 797 982
416 111 974
152 148 208
313 147 29
601 156 407
34 196 702
559 607 881
748 181 766
534 508 348
437 147 36
373 597 987
737 240 28
400 737 204
449 202 811
574 496 358
415 458 811
113 501 741
273 400 437
101 231 834
322 341 403
276 221 825
752 100 596
437 513 295
762 194 471
359 363 810
700 634 689
8 235 485
404 396 998
462 437 441
204 87 685
684 821 157
71 144 544
503 471 730
737 487 49
318 30 436
321 3 444
732 677 186
750 519 714
338 569 94
341 362 437
452 654 990
309 508 239
223 96 121
57 4 271
787 5 737
469 271 860
221 724 403
518 372 30
77 574 660
777 374 116
308 525 249
547 420 884
708 517 250
180 279 367
307 412 628
662 156 93
389 502 845
458 182 168
353 239 966
492 449 384
723 92 275
554 286 442
72 641 315
286 3 389
815 362 985
3 712 192
603 515 238
159 475 595
362 687 923
321 176 555
171 424 363
620 532 95
569 721 783
292 799 932
390 741 161
6 620 387
122 772 76
667 180 341
416 206 466
468 604 146
209 735 194
652 576 733
794 343 955
483 782 210
26 647 547
361 593 187
24 289 424
745 30 691
77 640 275
541 735 358
210 119 744
665 233 364
174 297 114
143 773 450
616 278 625
589 535 780
476 14 920
566 594 159
515 114 135
326 240 890
200 342 47
733 421 299
674 33 98
164 479 777
307 224 198
181 632 140
176 84 636
759 565 733
301 738 253
163 572 811
59 304 974
259 632 37
482 534 274
634 677 352
88 381 293
794 741 754
526 426 754
257 58 783
453 753 286
539 71 237
407 485 9
156 756 541
428 263 666
575 232 606
640 639 122
187 250 534
188 313 232
611 71 703
238 381 582
285 278 136
548 377 971
236 152 655
253 244 850
301 694 967
529 625 157
779 296 709
47 415 221
206 538 204
484 365 100
96 802 541
223 81 449
342 77 758
529 153 148
671 108 519
823 621 594
238 176 134
227 159 957
302 6 861
248 301 36
767 663 663
355 130 398
384 325 778
84 794 190
314 132 776
465 267 215
82 768 859
572 327 695
563 791 377
786 193 349
331 433 854
37 253 301
399 222 77
568 86 500
169 39 167
460 2 566
408 610 88
140 47 346
40 150 126
423 511 353
162 164 78
579 762 372
361 108 719
578 58 76
222 564 574
538 202 266
404 17 159
253 412 34
647 69 987
148 607 800
530 481 687
2 498 163
311 203 210
321 662 370
209 693 926
71 340 220
802 620 752
426 408 983
88 557 594
25 505 250
206 203 365
474 652 15
361 681 318
314 311 491
569 252 364
813 3 116
72 169 129
186 495 893
761 178 495
316 121 98
728 439 892
621 568 342
583 450 285
142 678 242
50 735 877
800 192 430
745 216 514
197 790 429
177 133 563
559 293 4
289 286 564
363 588 35
218 209 540
105 54 156
533 141 642
305 810 403
729 692 71
720 15 731
127 244 421
347 430 360
116 351 770
617 810 247
608 144 465
551 586 380
608 365 771
523 241 89
735 243 69
268 196 669
514 10 673
462 76 489
149 421 822
532 667 735
192 693 479
787 447 715
826 499 463
60 809 77
373 681 482
118 128 546
313 409 497
593 56 180
152 667 370
756 455 880
286 51 128
356 410 254
289 716 319
655 198 338
186 13 223
80 353 497
477 5 838
178 696 952
749 55 133
386 530 587
529 686 759
672 390 923
794 641 30
396 548 177
273 350 733
553 423 304
645 353 79
29 63 263
357 540 440
668 334 132
170 604 437
117 147 57
764 339 198
745 560 937
142 781 976
574 97 634
90 404 906
721 111 836
517 614 283
73 124 580
748 518 513
799 675 933
503 144 779
479 750 328
288 462 495
149 128 41
66 364 935
513 253 633
720 353 217
770 748 411
484 721 503
46 304 357
36 756 632
139 538 10
299 816 321
79 80 190
414 763 73
532 651 673
322 738 902
495 284 266
172 340 871
631 796 273
516 482 769
447 203 10
92 546 887
698 753 359
555 703 858
495 402 766
629 185 372
338 11 446
682 381 284
44 711 275
351 387 245
672 728 760
300 532 429
455 791 454
152 820 771
269 117 997
520 277 283
512 514 233
110 357 931
170 280 945
225 211 644
537 102 751
579 666 883
651 640 159
719 377 97
411 366 611
334 197 364
319 481 261
115 285 335
612 31 634
348 31 387
376 477 168
537 787 493
607 359 737
470 730 189
601 299 2
496 140 96
243 145 910
648 532 140
115 676 281
163 575 554
454 524 406
136 522 584
564 238 758
780 825 662
187 346 91
711 809 985
697 80 10
682 242 634
583 626 313
634 700 300
419 386 579
270 279 559
200 559 951
573 269 427
438 718 712
78 308 630
606 679 310
399 558 275
184 172 208
220 267 200
72 366 843
465 322 209
216 449 650
358 60 10
419 316 518
180 338 126
717 166 852
74 662 590
279 554 345
40 283 974
219 349 922
530 217 678
85 657 155
486 312 786
686 678 642
134 66 497
219 388 370
481 34 759
26 659 34
424 133 569
104 806 156
586 187 98
510 391 501
5 45 497
488 138 751
374 393 143
123 621 650
47 458 441
295 652 934
19 391 835
581 7 210
150 54 921
657 225 487
742 571 474
456 683 485
740 509 236
1 323 129
195 779 420
339 429 885
361 702 1000
374 131 330
628 803 296
760 513 193
657 721 898
522 752 188
425 612 136
825 761 413
433 458 619
658 217 390
27 638 88
365 493 141
263 577 660
485 364 839
755 594 161
315 303 937
399 35 961
469 190 811
346 482 283
501 57 82
430 317 985
156 277 423
590 372 156
281 115 289
439 705 347
694 60 214
450 572 7
347 171 828
189 766 704
540 439 939
745 416 581
732 437 171
101 765 227
277 491 772
200 94 973
373 61 32
61 401 557
105 160 318
67 402 426
769 765 174
145 591 83
605 228 893
550 352 787
490 450 78
274 768 521
323 479 940
201 622 120
566 65 451
382 678 686
129 405 886
635 412 851
491 34 57
489 545 71
672 215 442
718 365 519
139 32 740
31 84 34
325 165 854
255 705 713
75 134 751
359 423 234
156 496 477
776 366 709
422 247 857
726 516 897
647 805 998
508 545 339
480 273 942
347 478 45
394 808 207
394 741 818
614 58 328
171 512 726
9 121 730
663 519 335
696 539 270
560 207 853
777 457 17
368 826 122
825 396 637
371 68 392
47 385 185
599 360 850
416 444 19
90 450 358
577 602 620
450 245 629
105 526 666
582 177 698
130 47 359
668 807 70
767 542 861
388 590 220
799 548 991
602 678 921
735 87 518
107 160 373
799 761 924
608 398 246
646 125 288
602 6 482
810 403 789
497 437 402
228 774 67
86 529 405
812 117 170
568 87 593
398 417 537
28 231 573
703 114 648
39 702 55
471 113 883
784 258 290
292 239 794
167 181 941
731 24 639
760 365 635
499 398 195
678 498 204
102 767 625
63 479 403
163 825 54
450 519 382
300 685 340
333 629 498
743 758 473
83 495 300
282 475 805
8 641 481
444 324 963
243 627 226
457 613 122
111 282 192
134 260 231
361 480 672
709 163 799
167 83 234
663 292 139
114 169 894
249 14 644
69 706 742
728 723 251
626 230 608
448 2 904
113 27 441
654 634 995
180 723 765
680 265 886
4 56 650
644 542 337
181 492 481
22 433 42
487 139 306
17 214 914
297 482 700
520 453 357
788 144 790
264 111 622
801 441 474
297 670 203
389 243 229
489 604 78
198 219 174
527 628 150
653 736 413
652 677 169
77 769 310
810 230 877
532 47 11
158 341 851
636 137 536
132 176 759
108 138 451
643 52 448
63 33 946
11 278 812
178 85 147
455 430 44
24 396 487
811 368 318
175 654 39
709 248 388
536 172 511
660 332 741
163 615 790
207 823 944
265 45 595
447 363 731
526 433 422
767 106 597
237 69 640
425 397 533
188 281 368
688 534 575
440 645 900
177 631 73
481 181 109
630 101 219
694 119 308
220 239 591
64 417 651
146 591 728
475 664 628
75 267 650
191 694 807
54 726 249
276 717 701
735 285 939
362 539 847
172 446 875
206 215 501
788 229 15
236 384 398
127 571 140
631 778 846
323 588 271
271 448 208
120 659 304
657 405 755
649 90 768
108 171 760
113 681 98
680 465 171
180 70 387
358 124 541
486 755 533
532 80 803
527 668 716
314 237 70
11 108 279
705 285 405
206 420 371
651 16 359
566 297 982
492 526 794
493 292 472
561 36 765
563 358 302
547 579 706
214 815 718
722 85 331
226 555 720
821 60 113
277 820 931
381 29 533
150 394 150
539 426 584
65 580 769
634 259 866
743 412 990
667 3 691
682 734 149
152 277 199
64 266 252
751 376 215
209 770 461
800 255 382
464 674 265
801 343 92
199 438 134
186 408 652
44 122 499
223 800 614
119 166 419
123 480 67
600 429 302
646 469 973
817 5 940
229 72 51
262 243 83
197 721 299
711 45 792
187 199 679
751 437 703
753 697 568
29 683 380
817 543 337
332 822 711
135 567 945
136 439 937
378 207 892
137 813 900
29 352 235
201 783 551
542 825 805
162 62 324
39 644 40
237 142 46
128 620 694
590 145 8
608 470 774
628 441 238
453 70 807
689 606 714
414 816 906
257 32 787
86 218 131
715 231 199
732 558 716
176 41 676
124 790 980
353 178 38
199 269 154
182 642 623
804 638 519
41 539 279
506 7 850
319 249 700
208 708 592
597 91 185
612 630 497
401 558 933
366 546 744
632 718 140
588 818 514
538 72 276
440 18 368
766 782 84
713 154 174
1 136 383
1 335 151
376 9 707
72 132 940
695 794 544
172 569 319
691 406 241
633 10 190
516 499 79
631 404 527
815 169 969
91 613 786
817 684 798
275 399 379
482 43 96
644 145 836
407 590 168
151 693 163
646 746 196
332 436 293
118 739 143
66 516 234
599 799 683
610 579 471
651 315 72
595 393 350
398 167 500
54 419 94
238 285 27
385 219 114
127 791 661
358 165 758
212 605 238
183 456 959
598 303 699
27 615 264
51 209 974
772 513 554
743 522 987
779 701 647
51 531 355
199 751 849
530 412 957
589 365 698
180 116 767
353 143 626
599 91 209
396 305 247
673 272 410
818 446 968
798 43 125
774 510 447
243 350 967
393 783 160
202 130 828
498 17 542
374 681 581
591 753 848
400 359 700
823 148 790
52 155 615
661 68 776
795 199 738
422 467 156
480 686 380
372 285 813
375 451 27
585 446 260
536 390 538
412 141 274
826 349 58
43 724 361
609 496 290
466 154 69
565 278 845
227 824 68
573 759 77
527 293 910
714 540 169
776 101 359
517 148 218
656 682 840
796 515 443
41 293 950
64 734 189
350 734 646
443 146 862
491 578 309
504 149 565
234 636 404
98 742 741
121 605 194
374 673 24
391 251 210
612 49 641
92 612 891
565 441 160
226 720 368
755 60 558
490 594 525
168 302 193
537 405 616
194 162 412
76 133 651
371 114 98
548 258 555
753 223 522
54 808 321
303 435 834
433 192 130
622 274 352
304 153 884
575 487 641
427 552 792
505 197 759
74 657 168
316 292 340
541 13 512
313 507 815
725 517 436
824 288 516
699 824 39
543 484 712
89 242 778
430 664 399
12 421 448
326 156 426
720 587 111
491 293 759
465 715 780
65 56 163
796 217 988
508 511 301
179 711 704
117 416 329
96 19 999
154 641 388
180 597 929
380 140 626
75 177 412
517 557 688
517 367 887
454 507 19
131 96 987
530 487 909
556 661 875
253 329 720
117 644 712
527 302 453
26 269 1
179 549 989
153 685 439
376 467 515
569 69 584
401 280 497
814 757 957
398 411 223
125 689 968
437 583 965
439 651 19
561 87 358
355 441 743
589 806 119
462 585 623
385 639 88
528 329 147
116 511 329
435 321 391
425 231 579
757 699 951
709 371 416
714 559 962
93 602 866
979 1837
741 803 945
11 461 547
527 157 415
348 257 940
771 803 838
757 188 265
400 669 84
442 103 702
874 261 899
719 553 579
439 283 600
260 177 429
307 246 897
126 8 453
514 387 653
268 586 435
266 64 478
610 669 432
770 21 901
131 748 692
220 42 55
103 541 863
536 296 80
443 96 13
953 749 414
11 423 570
53 879 881
568 679 349
641 904 5
853 125 663
738 371 726
936 406 483
131 439 905
578 732 169
670 159 778
695 578 506
110 549 343
878 64 236
261 350 961
186 428 105
153 265 890
112 467 352
651 611 479
658 635 358
381 279 231
283 759 236
827 195 97
165 786 699
394 938 713
667 44 919
368 34 731
578 301 434
101 812 111
763 116 831
323 203 931
962 542 318
776 307 16
567 494 624
211 100 673
684 30 690
718 330 648
882 215 17
917 548 668
642 780 207
598 313 453
408 684 823
327 548 345
868 198 713
396 24 325
462 200 971
728 89 877
619 540 405
808 317 567
262 261 919
36 657 932
242 475 979
2 719 796
285 80 695
724 252 926
391 864 183
441 944 913
2 716 521
785 458 802
66 975 572
58 170 278
964 575 340
712 100 43
622 722 171
518 675 911
450 856 180
640 570 81
623 818 285
770 964 951
902 130 717
517 404 655
220 452 418
881 436 946
752 244 548
337 455 454
901 137 86
53 622 162
17 784 461
550 907 78
280 595 103
229 611 863
942 381 991
270 800 631
922 474 287
12 177 325
129 401 357
447 65 53
548 962 698
213 279 809
249 639 432
295 511 254
577 3 419
23 284 907
599 223 393
122 798 280
337 932 579
194 111 688
10 691 771
168 274 660
554 277 787
840 877 519
920 379 734
882 794 258
929 70 771
289 169 792
352 401 685
370 48 494
217 335 81
660 55 636
973 500 952
47 287 983
766 952 185
803 241 792
386 443 902
219 914 410
727 249 559
842 180 416
216 641 608
809 356 53
123 29 972
351 899 503
574 204 389
647 552 772
420 412 50
454 840 391
415 50 244
946 954 986
928 920 510
684 334 373
790 676 150
476 524 712
169 53 267
344 554 53
398 480 454
81 60 60
328 880 295
382 735 823
400 163 233
92 404 547
96 896 389
218 781 112
71 181 216
298 783 689
852 800 144
36 610 773
970 136 538
313 922 219
644 408 122
640 376 212
265 314 301
971 437 823
57 159 849
317 815 542
299 88 505
226 526 591
366 425 454
135 754 84
503 766 621
681 205 697
640 898 958
531 740 650
409 68 876
715 184 911
664 95 490
320 711 387
240 851 883
636 878 269
598 265 157
522 806 628
610 429 287
161 797 833
50 827 335
908 23 296
175 339 719
475 306 906
745 45 359
686 872 766
498 479 604
272 548 58
89 658 677
346 652 799
264 9 56
877 487 120
873 507 702
792 401 615
607 611 278
908 786 823
708 331 816
11 552 134
386 343 106
719 579 844
834 497 286
194 803 198
894 488 914
8 918 649
391 66 847
86 634 779
954 209 100
909 912 366
246 186 672
483 256 405
693 629 690
229 133 311
288 931 563
91 683 443
206 298 751
42 676 71
265 672 534
789 683 139
465 819 578
359 119 922
270 382 741
915 193 851
529 665 304
906 82 167
87 698 4
664 532 239
468 174 506
432 660 513
630 395 641
900 417 274
964 889 814
266 180 365
917 135 636
913 71 385
82 434 134
146 321 282
277 352 500
420 131 468
355 127 680
871 401 915
551 840 827
917 574 293
387 204 190
472 544 786
71 932 560
934 733 898
424 920 180
175 508 729
337 96 497
786 135 518
143 151 679
352 184 847
230 220 697
482 275 819
171 163 244
313 816 523
755 474 29
550 493 693
178 915 193
585 104 894
685 294 49
872 585 388
34 654 601
791 41 766
242 317 654
600 939 155
405 306 303
663 800 667
721 362 908
956 688 493
176 345 486
873 716 572
727 124 727
254 752 699
723 613 939
64 685 219
303 118 804
670 424 66
364 383 894
630 347 643
94 908 508
765 30 484
631 853 314
822 463 127
259 513 925
631 810 177
180 906 780
572 185 740
310 400 766
376 975 180
205 357 619
829 44 183
396 63 662
242 294 821
114 66 226
350 804 22
425 748 655
164 123 821
792 498 369
496 445 558
304 912 735
15 196 70
298 652 775
118 684 893
730 276 355
122 723 987
775 759 620
349 66 483
547 857 192
612 740 877
965 247 481
821 267 254
832 572 34
160 874 402
565 41 322
377 972 1000
899 390 294
424 665 17
862 79 908
706 307 365
659 252 916
260 255 668
322 95 317
677 589 770
121 831 745
448 604 314
620 804 544
359 365 819
173 935 477
168 230 371
678 386 533
341 260 74
432 732 860
433 624 808
322 354 683
772 530 921
494 747 106
758 15 29
921 192 592
126 490 584
279 481 225
822 265 890
438 12 906
914 432 633
915 52 36
419 95 298
467 83 274
713 491 680
729 726 258
216 394 420
308 908 724
564 678 363
910 270 391
695 785 408
972 102 739
742 854 450
90 56 87
63 973 707
665 834 258
57 536 330
749 722 637
87 215 390
881 105 359
75 40 501
121 871 650
471 533 64
592 603 524
236 896 968
29 561 210
507 267 191
823 897 134
838 800 66
925 590 960
726 24 38
798 709 622
435 117 739
975 611 91
878 885 43
654 324 307
143 956 629
928 558 926
225 631 574
246 16 856
585 908 786
362 400 318
559 939 100
680 792 80
184 90 636
446 707 671
77 259 6
266 626 929
751 135 724
934 750 496
637 347 605
12 865 154
23 362 102
194 667 453
930 697 507
247 655 626
461 521 904
86 759 336
554 302 276
733 218 357
287 6 379
871 936 872
667 258 480
112 140 677
836 352 829
270 331 526
478 508 910
640 913 76
814 185 554
539 430 465
325 263 198
214 805 686
317 414 871
236 774 522
552 117 299
201 714 767
952 192 412
52 358 840
764 589 189
804 227 751
693 105 1
856 646 607
850 222 896
550 68 331
754 399 765
843 730 757
313 830 559
225 306 919
440 435 331
367 203 371
323 315 338
869 565 61
411 403 56
240 345 820
321 236 36
426 743 896
503 21 354
942 453 643
592 197 878
456 384 495
743 627 827
535 803 117
856 408 881
386 439 460
697 48 894
126 637 237
878 373 588
150 203 51
700 158 282
507 14 504
636 805 349
406 374 176
316 216 234
667 463 849
885 167 212
735 239 606
867 108 418
588 953 616
876 902 232
504 530 231
116 510 834
40 728 622
112 480 189
783 886 689
738 480 633
268 412 97
493 797 162
768 557 655
718 231 178
259 257 354
321 801 908
384 240 427
767 463 95
532 307 680
428 624 254
295 41 95
950 354 29
870 444 686
428 50 407
857 22 449
272 948 730
962 399 653
23 471 861
478 531 41
30 845 91
522 141 585
57 262 783
336 28 548
311 152 760
841 173 798
606 294 357
725 146 495
129 774 425
223 283 39
196 73 506
307 333 310
762 920 928
92 863 162
529 405 174
27 136 506
582 1 844
329 249 137
648 181 183
379 474 851
391 118 37
334 641 822
680 855 23
455 49 884
364 370 378
515 236 730
352 10 835
30 746 487
337 215 785
555 608 695
76 272 545
661 44 781
491 4 20
534 65 597
592 317 468
559 325 310
237 803 492
764 708 326
463 930 606
792 23 623
271 247 694
949 472 431
444 302 155
763 897 24
741 936 702
191 182 597
944 556 735
7 109 428
819 670 864
82 72 622
239 287 631
284 303 625
460 308 229
965 660 639
728 297 881
599 880 731
405 502 778
430 924 162
58 851 885
469 588 453
219 903 971
164 537 50
941 127 937
271 696 839
71 684 39
528 547 678
805 163 17
641 346 805
103 549 667
654 853 972
613 98 207
527 346 862
935 474 392
724 486 782
251 695 32
202 952 814
613 753 607
215 670 26
4 9 138
827 630 838
566 416 718
351 650 747
753 210 288
883 469 762
17 333 633
440 547 968
730 832 579
617 82 203
769 263 347
976 893 478
936 264 495
652 776 515
976 642 474
588 979 208
137 732 650
760 521 525
917 668 349
912 247 301
668 459 892
213 745 220
704 120 167
696 975 291
920 745 577
185 672 738
62 604 561
675 912 459
298 263 905
601 325 226
558 104 471
36 234 924
556 233 848
258 95 400
528 209 678
57 515 858
196 94 739
883 133 353
900 220 413
670 546 81
757 282 863
672 604 418
978 298 379
547 593 611
375 636 488
377 761 169
607 110 242
713 317 36
942 355 677
504 761 665
672 551 737
415 487 588
28 381 868
862 754 701
589 425 825
84 472 664
548 472 689
169 225 746
897 262 446
599 912 213
20 703 58
841 694 696
655 81 448
