9355 28302
3416 8442 569
9225 3064 -43
2623 5479 -385
9062 1853 -70
3069 788 265
956 2884 941
5536 8395 634
2195 3213 639
7554 6352 301
130 997 6
2254 7422 10
3791 2198 -742
2412 9217 -733
3544 7985 811
761 903 273
1686 7961 477
4953 3313 -614
8186 753 -916
225 100 448
4252 7384 -329
8014 1052 134
1825 5222 -300
3336 2575 -840
7078 7435 616
3480 8349 102
1691 7008 -46
7724 7564 724
7018 227 838
6124 5834 -774
7031 3720 679
319 7079 -121
8579 8410 935
4026 7023 -20
5910 2428 -146
2852 5782 -639
5519 8749 -556
57 8103 -165
5877 3390 -933
3751 3755 -450
6556 3034 -393
409 2387 49
4545 6843 780
5176 9059 33
3006 3479 -910
6174 5055 226
3962 7840 829
5301 2013 155
17 7301 -412
755 6565 281
2618 8681 -277
4800 2791 637
7889 3539 -155
4824 2371 -959
6037 7865 -94
1333 6032 244
3996 6311 -490
1114 4368 966
6358 7232 -698
9179 4698 -583
6356 4692 995
9243 8060 764
4888 8098 173
7056 2560 79
2829 7179 526
1369 7416 942
3385 1695 -597
1427 6434 -946
8521 8807 -127
1549 7670 799
1323 784 244
7873 7600 -695
6738 6868 387
5166 6998 651
1789 6370 -15
5945 9155 613
6680 9300 303
8643 3601 -768
4611 8071 241
8474 6431 504
1705 6032 822
1451 1585 -182
4454 3951 964
7051 244 587
3156 4540 578
497 7911 801
7326 9205 -201
118 1939 -274
4803 6286 550
7374 4620 -284
9105 6155 815
3100 8301 472
2855 143 -266
3636 1004 52
3002 2513 -309
1534 2232 -382
3299 2093 -772
5301 1805 -974
8849 4021 -609
7554 8357 613
2937 1650 -381
1670 8122 25
2035 4161 467
4102 7072 1000
1655 8892 219
3271 873 296
6193 4526 -125
8373 245 557
7557 5269 562
2279 1802 -848
5156 5145 -1000
8729 3229 350
2673 4302 528
918 7108 -225
3 5262 286
4656 6489 -489
5987 6665 11
4637 2486 806
571 3670 276
5918 3681 -358
2373 714 117
4429 6683 704
6890 1614 -375
258 947 80
2074 4865 14
8200 7077 15
3182 7424 971
2921 3486 -308
2545 8164 476
347 9269 546
2924 6211 110
1551 209 852
5342 5100 428
3726 7624 -659
9018 4311 -806
2716 4671 -796
3551 3591 -817
4527 519 -396
7521 5122 -544
4932 4677 -730
2738 156 82
4534 3985 144
7611 3671 -538
3374 7330 -266
4214 8447 -709
8889 593 -425
6856 8965 -339
5744 3135 -42
694 2552 651
5138 6859 271
9175 5294 206
4037 5449 -642
2234 1518 748
7938 901 -760
8881 9259 954
2960 7171 278
7651 3355 -653
438 5768 458
9245 7514 445
3179 4978 918
8309 1582 -311
2979 4005 956
4285 6984 -74
7032 9069 370
7030 6584 -643
6928 63 848
7976 692 -637
3150 5870 -246
3910 6184 638
8529 8132 -1
4082 3746 -64
8409 7647 520
6027 4681 306
2988 878 698
6768 1411 -956
754 1419 -63
7389 7388 456
3681 2702 117
7313 3528 538
3376 569 -960
8720 7706 683
3730 59 -542
5956 5022 617
950 5788 -258
6432 6362 552
7809 6282 880
854 3063 -88
5301 9341 828
3581 3026 -202
6285 1184 -967
2195 6092 456
3656 4904 153
3069 912 978
69 1108 94
7611 7263 -97
5335 1374 -822
4661 3796 107
1579 3318 -581
1639 8389 18
1004 189 -996
8016 6701 -249
4892 6528 -360
5214 1562 503
2095 2729 -249
9303 3453 318
8916 221 327
7264 2593 -660
1378 6406 -138
4727 7535 -995
5928 6592 -910
1728 8776 916
641 1443 -736
1141 4160 -560
6655 7508 740
9014 2435 -472
9008 4193 -789
5350 1843 -613
3441 6440 613
8426 8346 -379
6523 7331 -971
2438 1523 -267
101 760 901
2662 3075 392
1446 2155 773
9081 5663 33
9266 3850 -158
2252 9312 147
3581 8852 -9
6591 4700 492
3729 9191 -672
214 3401 309
6693 4876 -442
1278 9321 -983
6286 2786 -894
2336 7993 763
3528 2317 -997
4788 8825 585
6849 6298 -196
5339 2823 -714
2318 3859 281
8519 5264 674
8176 2634 -179
3493 932 729
5167 306 916
4651 1951 -528
1033 3136 -271
2112 1932 793
6612 5470 304
430 535 -347
5607 2733 -880
1018 9327 -322
4781 6822 696
7003 6674 521
3220 2066 805
4668 5068 -891
2037 659 842
6056 8541 452
8396 1401 -343
416 2136 -149
9147 2564 -219
4792 823 801
7379 5594 212
3001 2290 319
8242 8151 -75
5855 7024 295
3317 4749 962
1900 164 -715
2887 4329 -618
8713 544 -136
6836 4332 159
8961 7299 759
309 1495 -230
3936 3960 766
3749 9142 72
4966 2133 131
3839 3507 574
1146 8151 -670
8825 760 -652
6141 248 202
7748 6465 863
4197 8578 -621
4960 4814 628
7437 779 -169
2860 9312 661
6583 5559 -973
1236 7357 -726
7749 1221 894
6360 4306 296
1747 5950 865
8340 9230 -284
5713 6382 -643
6657 476 417
3231 2928 705
4011 8409 259
4946 2143 -109
3131 1309 380
6253 8308 -755
1592 809 -525
6592 5860 4
1808 8584 169
5236 4204 164
7117 9205 609
5071 1575 794
79 7678 691
4541 4059 -458
424 103 -981
8492 154 -599
5044 236 694
8383 2121 928
3662 7342 860
840 4273 509
7928 1763 -586
3915 5991 -988
951 3609 351
4019 5092 510
1573 2038 273
3159 1292 772
5743 7285 934
4115 3766 581
5396 2789 824
452 6233 344
6153 4969 -453
8726 8039 418
6617 3032 -590
4836 997 939
1245 5623 804
5861 4210 860
5179 715 -196
1451 8706 -968
334 3535 797
6900 1974 238
999 7831 -631
8784 2354 -952
1387 6730 -332
4589 2874 -130
8704 5298 766
7222 2658 313
3199 313 -57
7243 253 614
3244 4789 -612
4517 5536 -131
8173 3418 -748
2000 7321 539
999 1471 -653
6164 4985 302
1569 3080 -670
1006 689 98
3144 8516 -826
1005 6321 956
2064 1196 716
124 1888 -273
1654 5792 114
8977 7535 524
8431 3487 919
6577 3055 363
2834 6332 746
4093 1983 847
7949 2532 -988
7351 3144 332
1548 9289 898
7724 1835 -74
6892 232 473
4681 1188 569
7399 3394 -104
2809 7902 -741
3366 4378 480
9093 8496 -250
2134 9162 744
3188 2654 -201
2960 8322 572
2388 3974 608
5408 1053 -83
1780 5655 -267
5979 5399 -913
4614 4464 896
1689 2252 -35
5194 5987 -555
1429 4476 117
2426 7540 753
3036 2692 740
8963 2595 544
2528 3459 -18
3726 2685 279
1100 8023 537
7565 2725 -159
370 156 -715
1422 7700 -196
8412 3151 -89
4304 7430 -585
881 9089 -124
9287 5174 702
225 1384 449
6855 5964 234
1892 6068 365
770 688 244
3952 316 -467
3806 122 948
2232 6438 975
9215 3806 -910
8092 4273 -696
4042 5407 888
1055 6413 -826
1958 278 -486
1727 5042 496
6186 4438 -142
4772 2243 -191
2685 1769 -320
529 2048 -303
461 6231 -764
5533 4001 192
7886 3637 -109
6347 2137 268
9200 212 -32
3483 3835 513
794 3028 -85
8635 6444 342
1322 7470 -106
6496 1479 798
3842 3500 596
4392 3144 -688
2595 2151 -606
1328 7915 184
9217 1988 431
2847 144 130
9144 8184 -18
2872 2752 567
1131 2072 375
4462 9001 86
3541 297 578
3489 8499 95
61 5640 271
8806 2079 -918
9038 4792 -667
6122 4399 -585
4962 4240 -997
783 7987 152
4792 1749 -781
1926 4571 -779
8201 4289 448
5695 6050 4
3925 8917 856
8779 2106 -62
8924 6831 -733
5554 3152 98
7144 7573 582
8007 908 567
7308 1805 -836
5915 177 685
18 1439 139
3789 2203 184
5462 1738 616
7472 565 -587
4434 7306 -61
1091 164 -361
8976 4034 -158
3971 3878 128
4508 6127 -16
5074 6490 -93
169 3145 -269
99 6731 -138
6259 5375 969
5237 2834 -786
1661 4846 -655
5031 2986 658
395 9221 -206
6956 5037 -317
8028 2688 -993
5057 1457 178
7266 1803 -707
7454 357 644
1249 3616 77
4373 7090 796
713 3584 -78
4644 1996 952
4424 9128 -869
3763 3847 908
5119 1826 -300
1899 2238 -135
8269 4616 -2
3977 6120 -781
1722 4764 185
644 8901 305
9046 4465 661
5339 7123 413
1200 4798 -898
2002 2952 508
507 5820 597
6602 1115 -291
2136 6817 -641
9249 1271 512
9067 4257 -771
8856 164 226
6481 7485 221
4771 201 828
5970 2658 -391
3854 5078 -87
6520 6826 781
1119 229 797
4886 8366 -122
5318 1797 -90
1811 43 -333
7270 903 -853
667 9188 185
7533 5067 546
5011 3799 -890
2858 6690 -931
4987 6104 593
7197 1887 -608
367 5165 766
1524 4828 -976
8949 3534 -905
1796 8826 -919
2421 7881 382
6278 2743 -598
5560 6118 -152
1509 1428 383
2954 3605 502
4711 1315 -970
1754 5689 -697
7122 4260 -953
2784 4652 586
444 1513 -9
4983 6472 131
8477 5838 117
3483 1711 -727
8925 5148 492
5818 1082 -755
1937 8839 864
8896 5201 -188
6495 2187 466
5174 5811 -603
910 8754 397
5644 651 -243
472 8699 621
8722 3668 -345
3916 4455 -235
9020 807 631
5630 6415 -312
5438 6445 -908
4956 1353 419
734 7870 -459
9139 1751 -512
9350 3576 -582
290 8659 444
8127 4932 -930
9124 5640 71
3303 3386 539
3196 3944 218
5830 304 184
6679 2166 -169
1462 536 -997
6890 5147 907
3855 6918 934
3251 679 -973
6374 5501 -661
2398 6227 -156
7490 153 -545
9046 2743 -774
701 5472 -109
2295 4731 -337
5847 772 311
1748 9117 -651
6773 2617 353
6133 9070 201
5974 959 -992
2857 3249 99
5336 3271 -938
3494 4068 428
4981 823 -775
8648 1905 -997
9115 3822 38
8202 1237 -436
9307 598 -996
8625 5445 -738
6624 6050 856
8101 4573 -31
2689 7483 976
8937 1456 75
7563 5494 -832
2372 8692 -454
2822 6642 -97
8910 3083 -989
1774 3093 -858
4242 215 61
8782 7628 -388
362 353 -421
9018 5334 390
525 7225 -847
1047 4670 -696
2112 5438 229
1319 7392 -182
916 6767 -825
619 3097 822
8345 5031 -307
7155 3775 -552
6342 7427 -489
4408 1005 -171
9149 1330 141
2405 7097 127
6638 6921 644
6710 5926 -781
8102 9266 -56
6328 3139 539
2288 1487 -943
2504 540 -300
7271 2290 -644
3574 7788 812
6851 9328 -493
378 5141 683
5938 2579 -533
6954 1850 -630
7968 2561 697
1414 8626 -8
4677 8066 -773
8149 8168 552
1212 1163 690
4917 7663 786
2334 2971 203
8643 1027 -182
7447 35 -508
5344 534 -54
2487 3259 91
3621 5883 471
7060 7439 857
270 4864 -565
1752 1287 -576
2210 4222 146
2050 3700 50
2903 7914 -97
66 9201 -419
3727 3035 -980
7646 8043 135
5865 1803 879
4622 5575 -289
8163 1446 952
2838 1719 -540
6255 5715 -245
7818 6838 -766
7216 1327 -547
6964 1086 -736
517 5738 716
5429 1544 -496
6340 347 578
8086 303 -514
5062 8281 627
342 6392 -914
8402 5269 270
8524 5357 418
5251 6394 -220
1818 4889 -833
4853 4683 300
4522 2226 -167
379 2655 248
2997 2145 -585
3399 5181 -971
3786 2685 -219
1580 5309 -698
9193 9195 -660
1548 1099 -490
769 4044 -687
3527 2978 -126
2526 7634 400
4091 1281 385
7156 5375 -249
3896 4883 -542
7482 4134 -121
1909 1035 688
6942 2478 -962
8760 7127 -460
6794 7437 579
3983 4253 -499
344 6114 1000
2538 6300 382
1367 1416 545
6872 4085 -505
5008 1288 -330
9035 6704 573
1377 4476 245
6938 246 851
3719 1967 347
8168 146 -608
2019 6744 -772
240 246 -940
3749 6492 806
5110 3034 21
3432 3003 892
3618 8719 -348
6825 5431 504
3944 9291 755
3614 7312 449
9105 2445 496
6029 5093 -1
4853 3863 89
2185 950 95
4178 8100 793
1808 8260 -473
8602 9000 729
5643 2146 -616
4150 6183 472
1847 1033 367
8194 6956 -453
4532 5618 -771
6903 8657 -624
6121 8240 628
3836 2351 -647
1631 3438 666
8433 2818 61
5812 2094 345
6473 1185 822
432 6863 -811
728 1942 -573
1668 3208 287
5295 8253 601
6811 590 146
5537 5001 415
6163 163 -972
8735 3344 -312
8369 3592 -56
6029 1570 444
2606 7213 -117
7364 3274 -754
3742 732 -734
7447 4640 540
722 7805 -489
1921 7131 400
4288 344 642
8913 3187 -541
1189 7513 260
8459 3503 169
8565 8095 -540
7163 5797 -278
6465 9111 -573
1992 8451 561
2537 1590 -611
143 4925 -416
4151 7588 -173
4353 5067 -367
3987 7072 339
8753 1623 722
45 8543 399
2283 1784 510
801 586 -733
533 3847 -600
2967 2976 -638
5927 6294 -977
9052 422 995
3793 1393 -815
5151 394 -168
3659 5391 -152
4547 6337 -578
5834 8334 -417
5403 2953 489
3531 2108 425
6779 6381 -136
9274 3714 -780
132 4806 -668
3191 4367 -631
4718 6589 -486
1913 3363 -239
3903 5855 -536
108 2500 753
9116 1030 -711
1980 3595 205
5229 1135 607
5427 5837 -427
2333 3961 861
4160 3698 656
3605 5518 756
7832 1949 -127
829 9086 987
6719 7604 -848
8420 8437 981
7191 7185 -342
4394 1723 618
8344 7018 -68
8640 1145 786
8756 8200 391
1592 8499 -988
2318 4978 838
3829 4380 -442
2468 4374 -630
1573 2979 240
4048 2151 150
7604 5648 574
7162 1475 947
2251 5824 996
5070 1408 75
2720 4370 -447
7780 2622 -134
7448 2936 -303
4982 4244 -83
2642 4098 -187
8238 8350 869
7797 3016 -399
3422 3093 157
5876 8174 -514
1031 442 -445
5394 7170 39
4766 779 -416
1062 296 -788
5157 6055 -966
2414 346 211
4537 8727 378
3495 6628 -711
1329 8423 648
6974 8072 -924
2096 3896 -917
2283 2901 -995
8684 666 776
8637 9223 277
3142 576 -455
3447 9059 931
4561 8120 -207
1769 1805 316
373 901 380
7195 460 912
1631 73 -592
2543 3207 -282
1630 4309 637
7722 7797 -473
2922 8364 -694
1156 3198 247
1958 390 -658
1185 5054 688
6220 8308 -55
1028 8989 962
4576 7972 -494
7755 6597 845
3195 5276 -784
5732 2677 -41
5836 3128 656
8915 8702 308
5056 5439 -824
8238 6883 300
8767 685 -659
8204 2062 -985
5657 7806 -936
3538 954 -573
3231 2914 234
5112 6332 -122
4067 7253 542
9151 2363 -647
7863 5639 107
40 7521 -196
1413 8432 861
8445 5700 100
7204 4291 842
2452 6098 -1000
8440 2451 -944
1264 1032 150
4498 7104 712
9326 4556 -31
1058 8123 697
3562 3321 -165
8273 5622 -258
3818 5760 -766
3208 6349 -871
6021 6309 16
3403 1449 -782
6898 8753 396
567 4743 503
327 1852 483
9259 5583 -157
1241 1313 -180
6321 6091 -758
9216 608 989
4977 5114 -842
8711 6792 688
5659 459 -60
3618 4547 -528
3937 6419 -182
2578 8023 662
3860 529 55
2661 9205 -586
3654 2957 793
1624 6153 373
8368 8348 508
354 7440 619
1403 8950 983
8555 5111 -203
336 1113 -157
7452 2181 89
4288 2859 -906
7699 5227 -232
2186 7871 576
1352 1192 -781
3800 1578 -838
6974 2502 28
1907 6196 535
8193 4675 209
3334 6927 -711
8563 6880 -965
4342 2183 42
3319 442 244
7517 4250 485
7644 220 277
4032 3711 626
2875 1960 261
4363 7241 -384
82 1741 -208
3423 7022 938
7557 6334 242
7731 582 782
2765 301 -353
7140 3875 66
549 6283 281
7132 93 -100
5587 2848 95
6835 398 -829
6591 4769 887
8363 3410 369
6682 9094 630
6198 1525 -133
448 1011 -880
977 8272 -853
6473 6448 -38
8500 267 200
3538 4921 -741
990 6010 -704
6155 8115 -204
9131 6431 -301
4975 5116 -529
7156 4801 471
4060 937 -80
4088 8822 491
6594 5337 -381
6869 1226 506
5262 6219 941
8721 3864 -235
2253 4991 -605
7337 5559 -379
5085 924 -858
5853 6836 -367
6232 736 412
7620 768 -471
1309 1036 -118
4610 5105 659
6594 9288 -212
7384 832 886
2947 1624 322
4522 9330 -62
4481 4039 396
7267 2640 -925
4976 5236 -879
1721 4605 -277
2306 8824 937
6414 7120 708
7639 4266 541
1256 7589 550
2788 3593 886
2028 8844 173
7149 6298 -656
1987 4700 182
8676 8360 -348
4202 6280 432
3648 6401 -461
6020 6083 -988
9226 7488 -944
6288 8022 335
5315 2187 -249
4007 1381 -428
2010 6978 924
3744 1104 -258
1167 7904 735
3806 1155 569
8065 843 -889
5375 7970 -23
2525 6380 911
2020 352 744
593 4346 489
6446 9352 969
3169 1685 -717
3205 391 -594
2381 4737 -838
4024 3905 -322
400 4791 736
3018 2576 -135
2257 3304 -150
8787 1492 626
1865 2434 -60
115 6621 718
3792 1510 -939
3429 3674 787
3834 1514 -698
8586 5441 961
803 5362 108
6016 6459 23
496 3760 699
7430 7173 717
3087 2622 -720
3483 2475 689
3703 5379 163
5369 3025 -491
4765 451 -359
5986 200 741
7536 8030 -263
3148 6825 -217
6671 5405 -291
1819 901 479
1378 8420 814
2234 5153 248
7497 5065 565
347 1480 941
4157 5835 -175
8570 3714 330
7187 5875 -719
5545 9314 -802
7910 5160 765
9154 8469 992
2828 3021 -936
6352 1336 -344
4473 8780 -561
6516 2469 587
5532 4001 -267
1595 8508 19
8267 4818 -592
5212 5865 -677
3240 2280 -710
4506 3709 -710
2209 8340 9
6938 2964 669
1516 8501 -703
7099 7955 850
1897 2429 777
2588 8485 -621
859 7743 -25
8575 3592 -149
737 7249 -854
1827 1145 205
6939 4775 514
1830 1298 961
3441 8903 995
2389 7730 -642
3812 270 300
1653 8390 -842
2750 1187 -615
1002 7281 626
8583 3996 -140
1037 9174 -28
4126 8739 755
3936 776 -745
2275 6306 -115
5502 6061 -340
4996 1496 -489
460 8093 2
9336 178 -305
6382 7348 209
6293 6915 -815
6935 6663 177
2062 6263 -791
2681 3513 -576
1099 6139 -431
4021 6931 -922
8531 6274 -479
3547 9055 -690
5910 5584 492
6989 6228 -503
3278 5114 269
7099 5918 -823
4708 3502 -995
9217 9229 190
6501 4453 -236
4618 4896 255
6254 5429 -565
2522 386 680
8504 1801 682
6733 3063 393
1755 5932 169
5859 4424 -252
507 4463 -342
3751 3782 -633
8188 3657 -430
6561 1563 939
2539 8223 190
3611 6178 312
3851 3756 31
762 1028 333
128 2237 348
7924 159 30
3798 7593 -926
2272 4974 -661
3788 6073 55
1367 6400 269
1331 4719 -693
6314 7137 -693
6174 6805 -200
1491 4467 -828
8996 2821 -369
6741 9235 971
2482 1563 -273
9249 1371 -243
3920 3635 105
7684 1455 -302
2275 3035 865
4589 362 369
8584 8656 469
2760 8552 -364
6637 5673 -185
4395 5199 -343
9158 773 -986
3815 4948 -505
6002 4401 908
4813 4372 -166
7506 9111 -977
2778 7788 599
8351 5729 80
6647 5790 360
3600 1534 -575
1427 702 748
7903 2556 -602
8699 2012 -380
4460 5475 750
278 6816 -786
8292 8110 -825
4873 2479 -627
6764 6248 -113
4642 6986 592
7608 4131 -696
2254 3549 551
4914 5445 -355
5390 9156 624
4956 6161 -545
7920 1329 542
8802 4714 679
5434 6112 299
1717 771 442
7103 9180 231
8345 8037 -546
5966 3705 680
6297 2173 343
4650 9322 -469
1294 1541 197
5044 1210 912
1876 7488 -321
7245 9294 -815
2344 8730 313
8945 8843 944
4811 8634 933
9217 5698 477
3268 5654 -649
7223 4752 24
7298 6910 820
4461 3768 788
1988 4295 -197
6726 6102 37
1366 9165 867
5037 9034 -715
2937 3170 -1000
866 6675 243
3199 3337 -932
5395 5609 4
653 2397 -869
2354 3720 285
753 3212 -128
1931 5535 -948
6153 4238 828
8786 5358 -223
8869 7963 -668
6393 7190 -470
8951 4736 595
5890 9036 -348
2778 2034 623
4044 7731 765
300 3333 -512
4113 3242 -449
2907 230 585
8954 7061 488
5347 8547 348
5548 5882 -415
3944 2762 -455
7279 1499 -525
2040 5788 26
478 5322 489
7363 1287 157
8652 1075 3
2768 6734 974
8750 4166 -172
4612 4940 -757
5713 8025 850
7018 3462 -414
265 1655 745
8685 4204 -416
1659 1497 390
5679 5819 -749
183 4063 468
2193 3143 -217
5926 6017 551
9026 5934 -347
4125 5200 -832
1692 7039 -473
4453 2734 98
1468 5932 -531
8871 6258 -192
541 2382 431
261 4354 -804
6632 2023 -960
1081 2684 798
457 2722 318
5771 289 -917
2646 8451 507
547 4404 654
8685 8444 338
5382 62 527
4521 4570 121
9227 3040 647
5132 8052 106
6278 8220 325
6121 4999 246
9206 1495 -777
1974 7404 277
6487 3020 95
3020 1500 -55
3776 8030 81
2981 3308 -465
8348 2290 -364
331 189 -151
3593 8879 742
636 766 627
9047 3987 -774
812 5280 -882
6519 8134 196
5766 5678 -692
7505 1559 803
2316 7764 -944
1825 5021 -48
6716 6723 82
2412 3832 11
3125 2344 105
3780 7010 -458
8698 1229 -399
2511 1409 298
3137 268 630
339 1711 994
6841 7799 -178
9273 6427 -880
2805 2328 672
4279 3597 -546
4641 4525 -486
8407 7911 397
3703 6755 583
5327 5302 148
3522 3996 -930
7456 968 217
831 4608 -513
2085 2235 -834
2307 9063 25
4197 4309 688
5607 5738 292
1150 4148 342
1106 48 -811
7038 6964 769
1129 5448 189
5471 7558 -271
79 8896 607
4163 6461 -566
1059 1735 476
2104 1678 683
9297 6404 -384
1126 8153 -948
3256 1081 475
5032 4908 368
1383 7947 238
1237 7499 107
297 8231 268
5630 2217 -620
3459 9224 541
5272 6906 421
5639 5843 -674
372 1511 863
5937 7386 -501
1 4580 -500
5680 3677 701
4883 4590 560
1837 2841 -716
1928 5951 988
6780 4480 600
3342 9230 97
7643 131 15
8173 3856 19
5681 6269 -527
4559 297 -943
1847 4057 -492
8401 8473 290
7765 1259 410
4253 7387 229
1750 8232 339
5166 8489 32
682 1702 -192
8378 2974 -441
2797 4006 -370
6334 4094 15
2638 5242 779
5097 2581 -785
17 8897 -8
2042 3993 -523
6590 3728 386
6673 1691 -283
1162 5122 -280
4545 4024 485
789 6308 -898
1424 8457 -801
5060 8038 -105
8536 7470 238
885 330 -547
2514 2210 940
5884 5262 843
2001 5690 664
5252 2209 -470
1188 2641 368
2531 8729 -247
6946 6441 954
7780 9009 2
1057 8632 -273
4202 641 -216
1569 3494 -864
6302 4901 210
9290 8995 675
4160 1367 -44
5136 4363 -429
2472 6687 780
9007 9154 377
304 1735 -69
6488 7787 94
659 5954 741
889 2722 55
3972 5282 699
128 2222 -231
1863 2149 -79
8550 7981 -530
5722 6194 380
8274 3122 50
3888 2692 929
2432 5323 335
2577 5691 671
1222 9225 -804
2454 3042 -762
4048 3 989
3729 6448 -906
4688 9160 500
7195 8862 -818
6938 5604 264
9104 4910 798
2248 1621 212
3924 3805 -538
5013 7691 -98
2502 8489 323
2903 8933 248
360 1354 165
6057 982 -81
5482 5423 737
5859 8048 -568
6234 8404 -847
8970 2499 -934
3402 3874 -810
2877 1895 -505
17 2236 237
4857 2425 -841
9301 2807 417
560 1060 -268
7608 1024 261
2776 1675 -944
8275 8819 953
7643 2811 -274
8508 7211 -277
7571 7824 -57
2642 917 -320
5264 3093 -115
178 1400 -968
9303 8448 385
390 212 -530
2374 1022 -242
4115 1360 -687
714 3128 -862
2370 3986 134
8538 3731 -818
8770 4389 -136
3351 9324 659
7687 3583 430
2135 2776 402
3248 3176 434
338 4822 -397
4029 8164 897
4274 8846 -643
6203 3959 -867
5638 122 -71
7404 8351 283
9041 7419 -557
9157 8364 50
201 3996 89
869 7255 81
2890 4809 109
1578 8148 -341
7842 8006 -743
3088 3590 433
370 7288 799
5906 5293 923
163 8777 -60
2936 1451 -521
399 5241 496
213 7455 902
7810 3765 -169
4561 1389 -16
7853 3501 -819
4128 6244 787
894 2620 -784
8938 2546 -213
9140 2659 -305
5070 7312 180
2137 4745 20
7872 6882 482
7955 3983 -706
2342 845 575
3245 3179 448
4990 6613 94
6042 7043 -21
4128 5427 600
2997 7728 -954
2138 338 -720
2177 276 246
257 2426 564
7983 4409 -642
1799 244 -55
3040 4061 -439
1542 1045 532
2655 5606 388
4286 8188 85
7532 4600 984
3557 7476 898
9167 9126 794
4042 4573 -119
1574 5921 316
9147 2700 673
4055 4297 176
3866 4594 825
2825 4848 -883
7474 4171 704
547 4251 336
7825 334 -969
5733 1398 -943
2606 5282 -160
2767 8899 -831
3281 6179 -263
4200 8178 658
9310 7067 142
1060 9072 -400
1265 6949 -928
5227 2874 352
1655 2160 -372
7691 6929 160
2573 5772 -473
1671 6675 324
8487 4142 880
6346 6424 29
2190 2967 -21
1594 8845 353
8469 4697 231
5442 1905 -177
6403 5619 926
3694 8439 -61
1503 8285 361
791 2636 -136
6048 95 648
229 1996 -689
6691 8009 -736
6986 8178 809
6576 2278 -444
4777 5845 -720
5460 4969 630
7140 1589 680
1811 8662 607
2885 7707 -117
8476 4029 872
1051 3970 537
2806 6397 -144
7132 4305 342
7749 4667 -523
5101 3398 -773
5014 7991 -840
6044 4926 -54
8625 320 755
6659 7231 -371
6307 7886 728
3812 2133 7
1252 381 569
4662 1839 992
4062 2599 292
5714 1528 -883
3640 6872 -479
4763 5280 883
2670 9244 -241
5423 721 125
8733 8026 -591
8985 3806 -97
7163 6916 -849
97 3251 525
2473 3465 -504
